id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
UgzZNXk_0njHmhBIKhh4AaABAg,0,0,"2023-11-20 22:45:55",@Jemdmmdjmrj4ijmfjelmwurnj39r,"Udah kere,kelakuan buruk,ampun dah...",0,,
UgzbWo8UXxTXOq6IlEd4AaABAg,0,23,"2023-11-20 22:45:14",@lagukuasli2223,"Ya kalau ada yg mau isi DANA dll yg seperti itu jgn mau kalau tidak menyerahkan uang lebih dulu",0,,
UgyEmlUzGtFhrzJ58Kl4AaABAg,0,0,"2023-11-20 22:38:32",@njeblesadventure7093,"Penipu jadinya ketipu",0,,
UgxUbPpCZfXnTt7J1EN4AaABAg,0,1,"2023-11-20 22:34:16",@ricardonainggolans,"Hahaha pas cek dana zonk 😂",0,,
Ugz27vA03XB0jDs2VAx4AaABAg,0,0,"2023-11-20 22:33:24",@telagabiru896,"Udah bnyk tu yg jd korban",0,,
UgwETcrhslN2VoJzDz54AaABAg,0,0,"2023-11-20 22:28:46",@suryapos1030,"Terima dulu uangnya baru diproses.",0,,
UgzS3Q3YK2X9CPoGoY54AaABAg,0,0,"2023-11-20 22:24:43",@harlitaandriani147,"Pasti dah sering masnya dah pengalaman 👍👍👍👍",0,,
Ugye5oR1NKf9iWFinwN4AaABAg,0,0,"2023-11-20 22:21:36",@SumarnoDrsMMMarno,"Minta dulu uangnya baru transaksi",0,,
UgxVHoOt_qbFFXz7aNt4AaABAg,0,0,"2023-11-20 22:21:04",@galihcipakuan,"Tukang tipu kok kena tipu juga😂",0,,
Ugz8AWrrC-xCHylLZsx4AaABAg,1,2,"2023-11-20 22:19:21",@emoenkalimuddin897,"warung maduranya bisa dituntut,telah menipu emak2.hotman paris coba bantu itu emak2 biar ada ke adilan di muka bumi ini",0,,
Ugz8AWrrC-xCHylLZsx4AaABAg.9xM6EmCvugY9xMAwPZbGZx,,0,"2023-11-20 23:00:24",@telagabiru896,"Pas di tmpt persembunyian. Lohh aku di tipu warung madura",1,Ugz8AWrrC-xCHylLZsx4AaABAg,@emoenkalimuddin897
Ugwy7xIewfbxCyhRANZ4AaABAg,0,0,"2023-11-20 22:18:59",@N.A.P19,"Yaelah, Bu kalo udah miskin jangan di kasih tau juga jati dirinya ibu.. Kalo di lihat dari wajahnya ibu ini gak jago minta minta di jalan, tampang miskinnya gak keliatan, melainkan serem.. Nah ibunya tuh cocok Bu jadi orang gila terus nakut nakutin orang deh di jalan, nah kalo udah puas nakutin orang, ibu panggil deh suaminya yg stand by di motor, wwkwkwkkkkwk",0,,
Ugxx3MKNpVvSPYhVPqZ4AaABAg,0,0,"2023-11-20 22:13:40",@Sukhoi89,"Ini namanya penjual dan pembeli adu mekanik😅",0,,
UgwzW6kyeXD-1qi_fyx4AaABAg,0,1,"2023-11-20 22:05:54",@asepsopian2180,"Itu namanya orang so pinter mau minterin orang pinter makanya kalau belum cukup ilmu jangan mau jadi penipu",0,,
UgzBix-IxtGxvH0vsrR4AaABAg,0,1,"2023-11-20 22:00:38",@Batuta4472,"Wong madura di lawan😂, licik di tangkis cerdik",0,,
UgzwsoCCgzVVw67-4EF4AaABAg,13,158,"2023-11-20 21:59:47",@shafeeqsaleem7508,"Kalo niat isi saldo, harus nya yg mau isi dana kasih dulu duit nya ke penjual. Si pedagang sudah pengalaman dgn penipu.",0,,
