id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
Ugy0uKureBar62wRpAp4AaABAg,0,0,"2024-07-31 23:42:12",@AcehBermartabat,"KITA MENERIMA JASA SADAP DALAM NEGERI ATAUPUN LUAR NEGRI,DIJAMIN AMAN SERTA PROSES CEPAT DAN AKURAT🤥✊",0,,
Ugyi5NvX83EpyRenf0V4AaABAg,2,0,"2024-07-28 23:42:16",@blessingmusic_official,"Mslhny kode otp lari ke hp/wa orang lain/ penipu.. trus gmna",0,,
Ugyi5NvX83EpyRenf0V4AaABAg.A6SZFlPRXppA6_HgDO-4fO,,0,"2024-07-31 23:42:40",@AcehBermartabat,"Sini saya bantu",1,Ugyi5NvX83EpyRenf0V4AaABAg,@blessingmusic_official
Ugyi5NvX83EpyRenf0V4AaABAg.A6SZFlPRXppA77Ia-bWDtB,,0,"2024-08-14 14:03:58",@semotireng9141,"​@AcehBermartabatgmna kak caranya",1,Ugyi5NvX83EpyRenf0V4AaABAg,@blessingmusic_official
Ugyx05NdFjTeiGQf2y54AaABAg,0,0,"2024-07-27 16:29:03",@Ciwochibi,"TOLONG NO SEMUA ORANG GAK BISA KU CHAT SAMA DI BUKA GIMANA😭😭😭😭",0,,
UgxTVqgafnHPNO69Eyp4AaABAg,1,2,"2024-07-27 06:17:41",@OjanOjani,"bang ini kalau kita masukkan no ibu gimana bang apa no ibu kita juga dibajak , aku udah pakek cara itu dan pakek no hp ibukku dan wa nya ibukku anda telah keluar gimana tuh bang",0,,
UgxTVqgafnHPNO69Eyp4AaABAg.A6O6v3YmGfPA6OJV6tapIF,,0,"2024-07-27 08:07:36",@makinVIRAL,"Coba login kan lagi",1,UgxTVqgafnHPNO69Eyp4AaABAg,@OjanOjani
UgyDb9ztnCXF3ID_QqB4AaABAg,2,0,"2024-07-22 19:06:59",@cenilind6378,"Jiahhh,, saya kena hack, gak semudah itu bisa kembali akunnya",0,,
UgyDb9ztnCXF3ID_QqB4AaABAg.A6CbzAyRRcvA6JQ_HcmBBu,,0,"2024-07-25 10:33:16",@tika21225,"klo nomernya dah ga aktf gmna cb",1,UgyDb9ztnCXF3ID_QqB4AaABAg,@cenilind6378
UgyDb9ztnCXF3ID_QqB4AaABAg.A6CbzAyRRcvA6JaSd6uPA3,,0,"2024-07-25 12:08:20",@cenilind6378,"@tika21225 itu aja no ku masih aktif, aku log in sama minta otp baru aja masih gak bisa,, apa lage no dah gak ada,, wassalam,",1,UgyDb9ztnCXF3ID_QqB4AaABAg,@cenilind6378
UgydFkRNIe1PgEY2MXt4AaABAg,0,0,"2024-07-16 02:50:46",@MrBowoChannel01,"Sangat bermanfaat sekali. Terima kasih Brother",0,,
UgzM99xDtACrRyAO75R4AaABAg,0,0,"2024-07-15 12:41:09",@RayenMucen,"Bng gimn cara ny bng akun ku kenak hack juga tapi disuruh masukan pin bng 🙂☺️",0,,
UgyO4qlt6J3HfPql4xd4AaABAg,0,0,"2024-07-13 18:50:23",@AmandaManda-cn9np,"𝐊𝐚𝐥𝐨 𝐚𝐤𝐮 𝐬𝐚𝐦𝐚 𝐬𝐤𝐚𝐥𝐢 𝐠𝐚𝐛𝐢𝐬𝐚𝐚𝐚😢😢",0,,
UgwYN4R3Y1AurswaqER4AaABAg,0,0,"2024-07-11 02:54:41",@seputar_karnival,"Astaga aq baru kena",0,,
UgwRDyzt9EO-z1D4PSt4AaABAg,3,1,"2024-07-08 16:18:40",@marel_01-z9i,"Pas masuk lagi,malah tulisannya akun ini spam",0,,
UgwRDyzt9EO-z1D4PSt4AaABAg.A5dGaBZ7hkVA5eI8MqcICZ,,0,"2024-07-09 01:51:27",@makinVIRAL,"Nomornya masih aktif nggak",1,UgwRDyzt9EO-z1D4PSt4AaABAg,@marel_01-z9i
UgwRDyzt9EO-z1D4PSt4AaABAg.A5dGaBZ7hkVA5fb2fVclJg,,0,"2024-07-09 14:04:40",@marel_01-z9i,"@makinVIRAL masih aktif bang....",1,UgwRDyzt9EO-z1D4PSt4AaABAg,@marel_01-z9i
UgwRDyzt9EO-z1D4PSt4AaABAg.A5dGaBZ7hkVA5uhJ40VVKa,,0,"2024-07-15 10:47:57",@junaidiaja7626,"@makinVIRAL masih kak",1,UgwRDyzt9EO-z1D4PSt4AaABAg,@marel_01-z9i
Ugz8lz4woua3YJkGN9Z4AaABAg,0,0,"2024-07-06 03:04:47",@diandiut9873,"Sy juga kena hack orang jadi saya buang nomornya",0,,
UgxT-wDaqUze46WeOwd4AaABAg,0,4,"2024-06-27 12:11:07",@burhan940,"Akun ku GK bisa2 masuk lagi ke wa padahal udah dapet kode nya gmn itu",0,,
UgyYD-_EEacoWxGXBet4AaABAg,0,0,"2024-06-26 05:55:54",@ADIPAMUNGKASW,"Kalau dipinjam cara ngambil nya gimana bang",0,,
UgyPsqr7OtvGvROZmf54AaABAg,0,0,"2024-06-26 05:55:20",@ADIPAMUNGKASW,"Video yang saya cari-cari",0,,
Ugz4yl_6YK5LcLoT_ZR4AaABAg,0,0,"2024-06-17 12:16:22",@mdanu25,"Ini tutorial daftar wa 😢",0,,
Ugwt_z1pRnWZAcbMKM54AaABAg,0,0,"2024-06-14 04:35:46",@FathurRohim-hs4iq,kocakkk,0,,
UgyYRzk1hn49CxPC_Q14AaABAg,0,0,"2024-06-11 13:26:11",@Rizkytrileksonoofcial,"Klo wa ny dihacker trus nomor wa ku hangus gk bang",0,,
UgyjH6eW6He5uDvrewt4AaABAg,1,1,"2024-06-04 14:40:23",@godefridusbaramo7717,"Cara mudah sekali mas atas tutorial nya❤",0,,
UgyjH6eW6He5uDvrewt4AaABAg.A4GYJYh807gA4H2ps7QAMc,,0,"2024-06-04 19:24:33",@makinVIRAL,"Terimakasih ya",1,UgyjH6eW6He5uDvrewt4AaABAg,@godefridusbaramo7717
UgyYUQ-k34uk7KAyodN4AaABAg,1,0,"2024-05-29 14:23:27",@Anaksehatys,"Ini mah bukannya dihack, tolong bedain bang jangan demi konten aja asal upload video",0,,
UgyYUQ-k34uk7KAyodN4AaABAg.A413bNPViHTA4tVjvq3X-h,,0,"2024-06-20 03:07:31",@mic24434,"Jadi ini apa bg",1,UgyYUQ-k34uk7KAyodN4AaABAg,@Anaksehatys
UgwF3Iyzl66dWtfa-e14AaABAg,2,1,"2024-05-17 15:12:44",@IrgieRamdhan21,"Mantep mas tutor nya",0,,
UgwF3Iyzl66dWtfa-e14AaABAg.A3YFhqw8zOGA3YJk4oseIY,,0,"2024-05-17 15:48:00",@makinVIRAL,Terimakasih,1,UgwF3Iyzl66dWtfa-e14AaABAg,@IrgieRamdhan21
UgwF3Iyzl66dWtfa-e14AaABAg.A3YFhqw8zOGAD0haEhVais,,0,"2025-01-08 03:44:52",@albarrizky1449,"​@makinVIRALbang akunku di hack tadi malam pas tadi pagi diperlihatkan di hp kakakku foto profil ku beda gak mungkin ganti no wa banyak chat 2 yg penting 2 Yg jadi masalahnya kodenya gak muncul 2 sebenernya sih muncul tadi malam tapi aku gak tau makanya ku abaikan pas buka wa gak bisa",1,UgwF3Iyzl66dWtfa-e14AaABAg,@IrgieRamdhan21
UgwVtuZvZYiRoLMBz_J4AaABAg,2,1,"2024-05-14 17:51:38",@SHOFYANPUTRA-yy9bl,"Ini vidio hak masuk akal..klau emng iya kayak gitu gk perlu kita nonton tutor.jadi youtuber kurang prngalaman kyak gini dah..asl bikin konten aj",0,,
UgwVtuZvZYiRoLMBz_J4AaABAg.A3QoVzSqPzzA3RLqHr6Yyw,,0,"2024-05-14 22:51:38",@makinVIRAL,"Terimakasih atas komentar nya ... Semoga anda selalu di karuniai dan di berkahi oleh Allah SWT,dan selalu di lapangkan rejeki nya...Aamiin",1,UgwVtuZvZYiRoLMBz_J4AaABAg,@SHOFYANPUTRA-yy9bl
UgwVtuZvZYiRoLMBz_J4AaABAg.A3QoVzSqPzzAGX9lxWbJEk,,0,"2025-04-05 07:49:45",@Al-faruq-w3u,"Asli co ga berguna",1,UgwVtuZvZYiRoLMBz_J4AaABAg,@SHOFYANPUTRA-yy9bl
UgxfDcYe_50qgvDuRn14AaABAg,1,0,"2024-05-09 10:11:09",@ridhooferd,"kalau no hp nya sudah mati gimana bang?",0,,
UgxfDcYe_50qgvDuRn14AaABAg.A3D6pzI-XElA5Vzd6H-BcB,,0,"2024-07-05 11:07:51",@mikhailalfarabi,"nitip bang",1,UgxfDcYe_50qgvDuRn14AaABAg,@ridhooferd
Ugyz_wEzWXdObTOZYtt4AaABAg,1,0,"2024-05-06 13:48:01",@pinkvib3sonly,"W GANTI2 HP & NOMER TAPI TETAP KENA HACK... SOLUSI NYA APA YA???",0,,
Ugyz_wEzWXdObTOZYtt4AaABAg.A35mGfiRmPVA78ch_T58hw,,0,"2024-08-15 02:27:45",@rkds25,"gnti hp",1,Ugyz_wEzWXdObTOZYtt4AaABAg,@pinkvib3sonly
Ugw8qVXnDs0nGc7Pzlt4AaABAg,1,0,"2024-04-30 23:06:20",@maylatussoleha2862,"Bang kalau nomor nya sudah tidak aktif atau hilang dan tidak ditautkan email itu gimana bang",0,,
Ugw8qVXnDs0nGc7Pzlt4AaABAg.A2sKOcTv1fIA2sVnWJ1srW,,0,"2024-05-01 00:45:59",@makinVIRAL,"Sekarang tidak bisa pulih,jika seperti itu",1,Ugw8qVXnDs0nGc7Pzlt4AaABAg,@maylatussoleha2862
UgwnkkpdYdwKZ7Rx_N54AaABAg,0,1,"2024-04-29 02:40:11",@SalsabillaKhalifa,"Bng klw akun kita di pgng ama orng gimna solusi y",0,,
UgyfnhhEPt1ZUT4AwCZ4AaABAg,0,3,"2024-04-21 14:27:58",@HarunAhmad-dk1bi,"Bang kalo diminta verifikasi 2 langkah solusinya gimana ?",0,,
Ugy40xLRmowc4XZHT-54AaABAg,0,2,"2024-04-20 08:40:15",@short_film_movie,"klo akun nya dipake verifikasi 2 langkah gmn bg??",0,,
UgyKjxMa6M5MhAPUQK54AaABAg,0,3,"2024-04-17 15:17:49",@nizarsqr_music,"Ini mah bukan akun yg kena hack. Ini mach akun yg baru masuk sperti biasa .. Gimana nich adminnya. Ngaco..",0,,
UgwnpfjxRcl068GaZJN4AaABAg,8,28,"2024-04-13 16:51:24",@callista244,"Udah itu aku dh bisa, tpi akun ku dh dihack 3 kali, cara ini udh dipake 1 kali nah yang k2 kali nya disuruh verifikasi 2 langkah, nah minta pin nya gmna coba",0,,
UgwnpfjxRcl068GaZJN4AaABAg.A2AsygEBm_FA2KWkLBd6uy,,4,"2024-04-17 10:40:52",@alkadirrr318,"Iya bang saya juga tiba tiba masuk ke Verifikasi dua langkah",1,UgwnpfjxRcl068GaZJN4AaABAg,@callista244
UgwnpfjxRcl068GaZJN4AaABAg.A2AsygEBm_FA2VDcpyAETe,,1,"2024-04-21 14:25:28",@HarunAhmad-dk1bi,"Iy sama akun saya juga barusan ini di mintai verifikasi 2 langkah",1,UgwnpfjxRcl068GaZJN4AaABAg,@callista244
UgwnpfjxRcl068GaZJN4AaABAg.A2AsygEBm_FA34ZkUeXrMe,,0,"2024-05-06 02:30:39",@bhankazharchayon5969,"Sama aku juga kayak gitu",1,UgwnpfjxRcl068GaZJN4AaABAg,@callista244
UgwnpfjxRcl068GaZJN4AaABAg.A2AsygEBm_FA3x-ewQThcu,,0,"2024-05-27 15:12:47",@oceanskyyyyyy,"Klo udah kek gitu akun bisa balik lagi GK bang?​@HarunAhmad-dk1bi",1,UgwnpfjxRcl068GaZJN4AaABAg,@callista244
UgwnpfjxRcl068GaZJN4AaABAg.A2AsygEBm_FA4C_5Jf9_Ua,,2,"2024-06-03 01:38:57",@javarizq,"lapor lewat email",1,UgwnpfjxRcl068GaZJN4AaABAg,@callista244
UgwnpfjxRcl068GaZJN4AaABAg.A2AsygEBm_FA4EDnDZtPGe,,1,"2024-06-03 17:02:35",@igfattiinss,"​@javarizq Di email ngga masuk ka gimana ya",1,UgwnpfjxRcl068GaZJN4AaABAg,@callista244
UgwnpfjxRcl068GaZJN4AaABAg.A2AsygEBm_FAA2JccYPR9W,,0,"2024-10-26 05:11:03",@SyarifahImroatus,"Sekarang gak bisa verifikasi dua langkah kenapa ya​@javarizq",1,UgwnpfjxRcl068GaZJN4AaABAg,@callista244
UgwnpfjxRcl068GaZJN4AaABAg.A2AsygEBm_FAOwdoblPlSY,,0,"2025-10-31 10:52:24",@SahrulRamadhan328,"No kita biar bisa di daftar kan Lgi harus beli pulsa ya",1,UgwnpfjxRcl068GaZJN4AaABAg,@callista244
Ugy7VNtaJncodw_1v1B4AaABAg,0,0,"2024-04-10 18:57:22",@HuseinPonsel-vs7qi,"Sdh ,,tp bentar keluar lagi,,gimana solosi nya",0,,
Ugy6IdAfEsubOZUwei54AaABAg,0,0,"2024-04-09 10:21:51",@amandiksa7568,Taik,0,,
Ugz2ZUy99ZsCsF_yaOV4AaABAg,20,8,"2024-04-07 12:34:24",@anwarrsd,"Baru saja saya ngalamin ini tapi emang nomornya udh hangus jadi cuma wa only aja jadi ya gak bakal dapat kode otp sms",0,,
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12A2Uss4D6fY0,,5,"2024-04-21 11:15:19",@setiyowibowo2872,"sama punya saya juga, tapi darimana orang itu(yang hack akun wa kita) bisa dapat kode otp nya??",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12A6JQVtk3Pf3,,0,"2024-07-25 10:32:40",@tika21225,"​@setiyowibowo2872 bng gmna bsa ga",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12A8K9whUAHS3,,0,"2024-09-13 10:29:57",@dikisetiawan6500,"Njir barusan ke hack",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12A9b9VuRNApI,,2,"2024-10-15 06:43:52",@taniaafzhrtn847,"sama, aku ngalamin hari ini, mana bnyk file"" pentingg",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ACB0LaKCf_f,,0,"2024-12-18 07:18:30",@storywaku7805,"Aduuuh jdi gmna ?",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ADHf1neeIzf,,0,"2025-01-14 17:49:39",@AlhamdulillahHem,"Sama gimna solusinya bang",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ADIyybCk2Gu,,1,"2025-01-15 06:03:04",@ikiiki3048,"Sama bang takut di salah gunakan",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ADO9BhR5kbV,,1,"2025-01-17 06:17:19",@patuhrohman7153,"Sama aku juga takut di salahgunakan terus Nomor nya udh hangus",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ADUPFoosTd9,,0,"2025-01-19 16:33:08",@boboihalilintar_6990,"Ya Allah iya lgi sama baru kejadian tadi yang ngehack nya sampe ngirim link ke semua kontak 😭😭",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ADYvRPgiS_b,,0,"2025-01-21 10:40:02",@ZackKy-r8c,"Sama bang trus gimana ini kita bang​@boboihalilintar_6990",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ADl97lK2Rfs,,1,"2025-01-26 13:58:33",@rezkyramadhan6215,"Trus gimana caranya kak",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12AEHQLQbtT6x,,0,"2025-02-08 12:03:54",@predatorSp,"Setau saya kalau nomor nya udah lama ga aktif, nanti pihak provider akan me recycle nomor tersebut lalu di jual lagi di konter konter",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12AF419rg77Tb,,0,"2025-02-28 03:45:08",@HanyAraafiFamily,"@boboihalilintar_6990 dan aku kesini krn juga lagi ngalamin,, no udah ga aktif tapi wa masih aktif dan tiba2 logout,, ternyata sudah di pake di perangkat lain, solusinya gmana bang kalau mau mengembalikan no kita apakah tanpa kode otp bsisa?",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12AFb5WvN9vg4,,0,"2025-03-13 09:17:25",@Nadiaayy-v22,"@predatorSp Berarti kalau akun WhatsApp kayak di video sedangkan nomornya udh ga aktif berarti itu ga di hack ya? tapi nomornya di recycle gitu??",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12AFb5vpTjmKQ,,0,"2025-03-13 09:20:57",@predatorSp,"@Nadiaayy-v22 sepertinya di recycle bg,soalnya pernah kejadian di nomor ke 2 saya. Tiba tiba wa di ambil alih",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12AFb9nqw3sDi,,0,"2025-03-13 09:54:49",@Nadiaayy-v22,"@predatorSp  oh iya ya mungkin kena recycle apalgi nomor yg sya pke SIM card nya udh ga aktif",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12AGKE9nZcR2l,,0,"2025-03-31 07:17:58",@EvenYe-f4l,"aaaaaa😭ini gua baru aja alamin taiiiii​@dikisetiawan6500",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12AGvjo0xywam,,0,"2025-04-15 06:14:22",@intansky0847,"​@predatorSptapi kok orang iran ya😭 bukan indonesia yg ambil alih😭",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ANVL73u0JWH,,0,"2025-09-25 14:30:10",@muhammadraihan9299,"Sama kasus ny ky gw skrg . Nomer udh g aktif tapi wa gw log out . Dan dipake ama orang lain",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
Ugz2ZUy99ZsCsF_yaOV4AaABAg.A1vynANee12ATkb9sWk0nA,,0,"2026-02-28 01:15:19",@rudihermawan00,"Lapor ke w.a pusat bantuan, tunggu proses pengaduanya",1,Ugz2ZUy99ZsCsF_yaOV4AaABAg,@anwarrsd
UgxY4qHd_aGPTwznXBx4AaABAg,2,1,"2024-04-07 10:55:38",@rian_official8005,"Mslah nya klo udh di pke org gimna .. Jd ngga nerima kode otp",0,,
UgxY4qHd_aGPTwznXBx4AaABAg.A1vnUgGIAlXA2S1Vek3aym,,0,"2024-04-20 08:41:46",@short_film_movie,"ya klo kode otp itu mah tergantung di card sim nya, klo card sim nya masih di hp anda, otomatis masih terkirim di hp anda, kecuali dia make verifikasi 2 langkah+ngecantumin email si hacker, nah itu baru susah",1,UgxY4qHd_aGPTwznXBx4AaABAg,@rian_official8005
UgxY4qHd_aGPTwznXBx4AaABAg.A1vnUgGIAlXA5c3FsxnSaC,,0,"2024-07-08 05:02:55",@saifulbahri999,"​@short_film_movie kira2 ada caranya gak bg biar bisa ambil akun WhatsApp kita kembali, karna teman saya kejadian nya persis seperti komentar abg",1,UgxY4qHd_aGPTwznXBx4AaABAg,@rian_official8005
UgysVbfh67QvP6fWPXp4AaABAg,1,0,"2024-04-05 03:29:26",@dioyudha4786,"Tapi lucunya malah gak dapet kodenya dari sms",0,,
UgysVbfh67QvP6fWPXp4AaABAg.A1pqptT1JVVA1s9m3EYnbZ,,0,"2024-04-06 01:02:09",@CenteroffhisingLuwu,"Sama mas",1,UgysVbfh67QvP6fWPXp4AaABAg,@dioyudha4786
UgzQur0G9n4VZHVoAkV4AaABAg,1,8,"2024-04-04 18:28:21",@nurulmawadah261,"Bru juga daftr beertpa jam kemuan malah keluar sendiri😭",0,,
UgzQur0G9n4VZHVoAkV4AaABAg.A1osux83LMdA6JQKLQNi40,,0,"2024-07-25 10:31:05",@tika21225,sama,1,UgzQur0G9n4VZHVoAkV4AaABAg,@nurulmawadah261
UgyWOsHkAJyizz3fBpZ4AaABAg,2,8,"2024-04-04 04:39:12",@dalianaidah1547,"Izin tanya bang saya minta kode tapi yang timbul nomor saya tidak terdaftar lagi maksud ny gimna bang",0,,
UgyWOsHkAJyizz3fBpZ4AaABAg.A1nP12QrUgYA2gSQYrikSc,,1,"2024-04-26 08:25:37",@alfarizi9373,"Sama bang",1,UgyWOsHkAJyizz3fBpZ4AaABAg,@dalianaidah1547
UgyWOsHkAJyizz3fBpZ4AaABAg.A1nP12QrUgYA3DuWS5RcCQ,,0,"2024-05-09 17:34:00",@maunwidodo2162,"Udah diganti kaya nya acoun wa nya",1,UgyWOsHkAJyizz3fBpZ4AaABAg,@dalianaidah1547
UgxHLtPROdBt7ZgGDcZ4AaABAg,2,0,"2024-03-22 22:41:28",@IlhamKurniawan-km8bw,"Mas tolong bantu saya buat balikin akun Facebook, kmarin kartu saya hangus sama sandi lupa, kebetulan hp abis di restar ulang, 🙏 nanti ada tanda trimakasih nya ko mas 🙏,",0,,
UgxHLtPROdBt7ZgGDcZ4AaABAg.A1IrYRo4k_8A1J8t5ZNL-c,,1,"2024-03-23 01:21:43",@makinVIRAL,"Untuk FB lupa sandi hanya bisa menggunakan hp yang biasa buat login akun tersebut dan belum di reset.... Coba ajukan permohonan ke FB jika hp tidak memenuhi syarat..cek di Chanel ini sudah ada caranya",1,UgxHLtPROdBt7ZgGDcZ4AaABAg,@IlhamKurniawan-km8bw
UgxHLtPROdBt7ZgGDcZ4AaABAg.A1IrYRo4k_8A75BsCQQM7a,,0,"2024-08-13 18:26:48",@an.queen99,"kalau minta verifikasi dua langkah gimana bang? aku uda masukkin tapi sepertinya sudah diubah",1,UgxHLtPROdBt7ZgGDcZ4AaABAg,@IlhamKurniawan-km8bw
Ugx_UPNH5y5t26hM9dZ4AaABAg,2,7,"2024-03-22 11:41:16",@NyotoTutorial,"ilmu baru ini, terimakasih suhu❤",0,,
Ugx_UPNH5y5t26hM9dZ4AaABAg.A1HfzvgKs7_A1J8l97ofDl,,1,"2024-03-23 01:20:38",@makinVIRAL,"Terimakasih suhu",1,Ugx_UPNH5y5t26hM9dZ4AaABAg,@NyotoTutorial
Ugx_UPNH5y5t26hM9dZ4AaABAg.A1HfzvgKs7_ACtZUgd_ZpP,,0,"2025-01-04 23:51:24",@yusufdaffaardyansah2380,"​@makinVIRALbang please tapi yang tulisan masuk di awal gabisa di pencet",1,Ugx_UPNH5y5t26hM9dZ4AaABAg,@NyotoTutorial
Ugwg3pc_xavpfaNjC-h4AaABAg,2,1,"2024-03-22 07:53:07",@LutApri,"Bang bantu sya balikin akun sya bisa ga",0,,
Ugwg3pc_xavpfaNjC-h4AaABAg.A1HGsuykkpCA1HHORWHPi4,,0,"2024-03-22 07:57:33",@makinVIRAL,"Silahkan di coba seperti video",1,Ugwg3pc_xavpfaNjC-h4AaABAg,@LutApri
Ugwg3pc_xavpfaNjC-h4AaABAg.A1HGsuykkpCA1I7lqvBMZb,,0,"2024-03-22 15:52:45",@SCDC99,"berati dh gbisa pake GB ya banh😅",1,Ugwg3pc_xavpfaNjC-h4AaABAg,@LutApri
Ugz1tbpNRKS2rPPtopp4AaABAg,3,0,"2024-03-22 05:44:58",@SugengIrfandi,"Bang bagemana klo hekernya uda pke peripikasi 2 langka seperti pnya saya saat ini Sudah 3 hari saya ulik"" Blom slesaii juga.,",0,,
Ugz1tbpNRKS2rPPtopp4AaABAg.A1H2DHYKvc6A1HHRu-gg9T,,2,"2024-03-22 07:58:02",@makinVIRAL,"Ke pusat bantuan WhatsApp dan bikin laporan",1,Ugz1tbpNRKS2rPPtopp4AaABAg,@SugengIrfandi
Ugz1tbpNRKS2rPPtopp4AaABAg.A1H2DHYKvc6A1HPSNHi0Zg,,1,"2024-03-22 09:08:00",@SugengIrfandi,"@makinVIRAL oky bang aku bakal coba",1,Ugz1tbpNRKS2rPPtopp4AaABAg,@SugengIrfandi
Ugz1tbpNRKS2rPPtopp4AaABAg.A1H2DHYKvc6A2K65RA3BeR,,0,"2024-04-17 06:47:57",@seaanmizukanaeru9843,"​@makinVIRAL gimana wa nya",1,Ugz1tbpNRKS2rPPtopp4AaABAg,@SugengIrfandi
Ugz_6Jei5n4C_E6e_m94AaABAg,9,3,"2024-03-22 02:56:24",@ruangfauna.official,"Biasanya akun wa yg dihack dikunci pake password om, disitu banyak kasus yg saya liat.. Btw sy juga buka jasa pemulihan akun",0,,
Ugz_6Jei5n4C_E6e_m94AaABAg.A1Gjvi0z_CUA1GlbZkj9QP,,1,"2024-03-22 03:11:08",@makinVIRAL,"Iya benar,itu ada proses lagi..tapi semua bisa di pulihkan kok",1,Ugz_6Jei5n4C_E6e_m94AaABAg,@ruangfauna.official
Ugz_6Jei5n4C_E6e_m94AaABAg.A1Gjvi0z_CUA1l2kAUvJ9X,,0,"2024-04-03 06:46:03",@dyaheko7782,"WA ku jg dihack bang,udah aku kutak kutik ga bisa.bisa bantu🙏",1,Ugz_6Jei5n4C_E6e_m94AaABAg,@ruangfauna.official
Ugz_6Jei5n4C_E6e_m94AaABAg.A1Gjvi0z_CUA1lD3k9WeMH,,0,"2024-04-03 08:16:14",@pemudanjoso8683,"​@dyaheko7782Sama bang aduh banyak berkas berkas grup sklh pula bang ga bisa di kembalikan",1,Ugz_6Jei5n4C_E6e_m94AaABAg,@ruangfauna.official
Ugz_6Jei5n4C_E6e_m94AaABAg.A1Gjvi0z_CUA1n7458f2BL,,0,"2024-04-04 02:02:20",@IdamrasAI,"Gimana caranya jangan ngomong doang​@makinVIRAL",1,Ugz_6Jei5n4C_E6e_m94AaABAg,@ruangfauna.official
Ugz_6Jei5n4C_E6e_m94AaABAg.A1Gjvi0z_CUA27uIQpO_51,,0,"2024-04-12 13:05:15",@sam_ygy,"Bang bantu bang plis",1,Ugz_6Jei5n4C_E6e_m94AaABAg,@ruangfauna.official
Ugz_6Jei5n4C_E6e_m94AaABAg.A1Gjvi0z_CUA2mKsDz-X_D,,0,"2024-04-28 15:15:04",@heartelyarbaan247,"Akun wa di hack minta bantu 😢",1,Ugz_6Jei5n4C_E6e_m94AaABAg,@ruangfauna.official
Ugz_6Jei5n4C_E6e_m94AaABAg.A1Gjvi0z_CUA39cRv4O85t,,0,"2024-05-08 01:39:08",@iqbaal7869,"Kalo gt msh bisa dipulih kn ga bg? Boleh dibntu ga bg? Ada kontak yg bisa dihubungi?",1,Ugz_6Jei5n4C_E6e_m94AaABAg,@ruangfauna.official
Ugz_6Jei5n4C_E6e_m94AaABAg.A1Gjvi0z_CUA5c3WrmhTlr,,0,"2024-07-08 05:05:14",@saifulbahri999,"​@makinVIRALtutor donk bg, kasian teman saya akun nya di hack, dan si penipu suka mintai uang kepada kerabat dan saudara teman saya bg, tlg bg, kasian teman saya",1,Ugz_6Jei5n4C_E6e_m94AaABAg,@ruangfauna.official
