comment_id,author,text,likes,replies,published_at,is_reply
Ugz5l51iomjOb2ICryp4AaABAg.A2pnNSVhSfZA2po2Pu1JeI,@IqbalQoreshi,Betulll bangett :(,2,0,2024-04-29T23:36:27Z,True
Ugz5l51iomjOb2ICryp4AaABAg.A2pnNSVhSfZA51XLdntSgN,@yuslamwidya7355,"Itu namanya Takdir mas..
Aku jg pernah dpt telpon dr KantorPos Palembang, paketnya jg sama spt yg km bilang.. tp aku bilang bongkar saja paketnya dam ambil semua.buat kalian.. mgk krn dia msh pemula jd telponnya berhenti sampai disitu.",0,0,2024-06-23T15:14:43Z,True
Ugx7hXs1BOTFqai6JuZ4AaABAg,@eddysupriatna9377,"Sabar Mas' aku lebih dulu kena 2.500.000, modusnya nyaris sama mengaku polisi.",4,1,2024-04-29T23:25:57Z,False
Ugx7hXs1BOTFqai6JuZ4AaABAg.A2pmqVz9P1NA2pn8rCG-7t,@IqbalQoreshi,"Waduh lebih banyak, semoga diganti sama Tuhan lebih lagi bang",0,0,2024-04-29T23:28:36Z,True
UgyerhwT1U2Rp1doFP14AaABAg,@jonohamdan6705,Seharusnya jangan ditutup muka nya biar kami tau.kalau saya modus apapun bentuk nya maaf tidak ku angkat. Halus modusnya.,3,1,2024-04-29T22:42:39Z,False
UgyerhwT1U2Rp1doFP14AaABAg.A2phtN-PsuDA2pmRvMDciq,@IqbalQoreshi,"Sebelumnya sudah saya upload yg tidak sensor, lalu baru 1 hari tayang langsung di takedown youtube karna ujaran kebencian, lalu saya edit ulang, saya sensor dan sampai hari ini videonya aman tidak di takedown youtube",0,0,2024-04-29T23:22:28Z,True
UgwFl1lKXA7D5hdZRqx4AaABAg,@suprihatin0942,"Cari org jujur susah
Penjual barang online jg banyak yg kena tipu contohnya diklan di hp Aris baju dll dikirab kirabkn bagus stlh order clana pendek yg gak karu karuan SPT org belajar jait ada yg behnys tdk dijait tdk sesuai dgn yg diiklankn tetangga sy order clana cowo yg dikirim clana ansk² clana pjg ga peta clana,KL sy sdh kapok beli online 3x kn tipu dikirim ke JKT harga 54 RB dikasih andal yg hargV30 RB,order daster yg dikirim sarung bantal ,kapok² anaku jg 3x kn tipu ,sy protes kembalkn uangnya SM kurir,kurirnya mau mengembalikan potong ongkir 
Kapok beli online",0,0,2024-04-29T22:41:31Z,False
UgxoBkF3rfcf_9OkKz94AaABAg,@emzalf1266,"lapor ke kehilangan ayam, dgn lapor kita jd tambah kehilangan sapi",1,0,2024-04-29T21:11:57Z,False
UgzIG1ikfe78-RnNyZB4AaABAg,@santosoyuwono6261,"Polisi indonesia tdk sesuai apa yg dipampang didepan kantor polisi"" POLISI PENGAYOM MASYARAKAT"".",73,12,2024-04-29T18:46:13Z,False
UgzIG1ikfe78-RnNyZB4AaABAg.A2pHpft0l4JA3NmE7TYvHk,@leenitileeniti212,Betul,4,0,2024-05-13T13:34:00Z,True
UgzIG1ikfe78-RnNyZB4AaABAg.A2pHpft0l4JA3OScvOn37h,@ahmatdinara1211,Anda BENAR 👍👍👍,3,0,2024-05-13T19:53:16Z,True
UgzIG1ikfe78-RnNyZB4AaABAg.A2pHpft0l4JA3QAKjfft2H,@Kucuut,"Alah gak usah percaya polisi.....Lapor cuma buang2 waktu apalagi 1,5 juta.....gua 100 juta aja polisinya lambat geraknya.....",3,0,2024-05-14T11:51:50Z,True
UgzIG1ikfe78-RnNyZB4AaABAg.A2pHpft0l4JA3Xap_C6FiB,@muhammadabduh2440,"​@Kucuut, nanti kalo rumah kamu kerampokan jangan lapor polisi",1,0,2024-05-17T09:06:48Z,True
UgzIG1ikfe78-RnNyZB4AaABAg.A2pHpft0l4JA3ZkjzKdREr,@Kucuut,@muhammadabduh2440 di desa gua aman bang......gak pernah ada perampokan ......polisi itu seperti preman,3,0,2024-05-18T05:11:54Z,True
UgxufMbskTkphRDLyxV4AaABAg,@BudimGolo-k3m,Emang bodoh kmu  bro,0,0,2024-04-29T17:38:24Z,False
UgyKfOPg4MK9xaDBORZ4AaABAg,@herikst4804,Terlalu ribet pantas aja byak tkut untuk melapor kan bisa pihak polri tlp ke bank2 terkait ndak bolak balik,5,0,2024-04-29T17:05:26Z,False
UgyaczZ6Nht3xSkyv8R4AaABAg,@hanyapenonton130,"Makanya jgn suka ngarepin hoki dan gratisan
Logika harus maen Siapa yg mau rugi dan yg paling jelas di dunia gak ada yg gratid,
Apalagi ini katanya seorang mahasiswa 🤦🤦🤦🤦🤦
SALAM AKAL SEHAT",1,0,2024-04-29T16:38:43Z,False
Ugz-WKoIuT1rhTb1KEF4AaABAg,@sodikkindkm9952,"Kalau saya tidak Pernah Jawab Orang Yg Tlpn.
- Apa bila Sebelumnya Tdk Kenal.
- Tdk Muncul Nama Sipenelephon.
- Tidak Terdaftar Nomor Sipenelephon.
Bila Perlu Langsungsa Di Blok.",20,5,2024-04-29T16:29:22Z,False
Ugz-WKoIuT1rhTb1KEF4AaABAg.A2p2AGBiyI6A2v6GwnN8qb,@MasadepanMasakini-ko9iu,NAH..INI BARU CERDAS....,2,0,2024-05-02T01:00:40Z,True
Ugz-WKoIuT1rhTb1KEF4AaABAg.A2p2AGBiyI6A3A4ceEs6-R,@dwiwahyuningtyas9566,bener......krn sy juga bukan tipe yg suka ksh no hp atau suka berinteraksi dgn orang lain yg mengharuskan memberikan nomor pribadi.....makanya sy ga pernah angkat ...sekelas bekas teman kantor saja sy ga pernah kontak lg.....jadi mustahil mereka menelpom sy......makanya.lsg sy blokir kalo ada nomor baru,2,0,2024-05-08T05:54:08Z,True
Ugz-WKoIuT1rhTb1KEF4AaABAg.A2p2AGBiyI6A3FTPIJMYwl,@didikrahmanto7376,Setuju dapat penolpon tidak dikenal...dan langsung nerocos ngomongnya..jelas penipuan...langsung aku blok,1,0,2024-05-10T08:06:50Z,True
Ugz-WKoIuT1rhTb1KEF4AaABAg.A2p2AGBiyI6A4pO9hxNAnO,@aso-hd5gy,"Sma,sy mah gak pernah di angkat,kalau gak di kenal mah,pokok nya langsung aja di blokir",1,0,2024-06-18T12:44:19Z,True
Ugz-WKoIuT1rhTb1KEF4AaABAg.A2p2AGBiyI6A4tUOLMRFtV,@yuukihiroyuuki5107,"biasanya saya juga begini, bahkan klo ada nomor asing saya cek dulu, klo tidak dikenal langsung blok, tapi ya namanya musibah seketika kewaspadaan itu hilang 😅",1,0,2024-06-20T02:55:42Z,True
Ugwec1f_zMS7160xIn54AaABAg,@ratasena2207,"Persis dengan yang aku alami tanggal 16 Oktober 2023 bro.
Aku terima telpon dan mengaku layanan BPJS.
Isinya peberitahuan bahwa BPJS ku diblokir.
Lalu untuk keterangan lebih lanjut, aku disuruh nekan angka yang aku lupa angkanya.
Setelah itu,tersambunglah dengan CS kantor BPJS. Lalu CS menginformasikan bahwa ada oknum yang telah mencuri data pribadi  untuk nebus obat di 3 RS di Bandung dengan nomor BPJSku.
Lalu aku disuruh melapor ke polisi, agar BPJSku tidak diblokir.
Cerita selanjutnya mirip seperti yang sampean ceritakan di video.
Tp untungnya akal sehatku langsung muncul sehingga aku nggak sampai transfer uang.
Aku sempat diancam agar tidak menceritakan pelaporan ke siapapun.
Setelah itu yang aku cemaskan bukan soal ancamannya, tapi soal data pribadiku.",4,9,2024-04-29T15:28:01Z,False
Ugwec1f_zMS7160xIn54AaABAg.A2ow8y6fFBZA2pIh0dtz2y,@IqbalQoreshi,"Sama ternyata trick nya, cuma beda modusnya ajaa yaa",1,0,2024-04-29T18:53:47Z,True
Ugwec1f_zMS7160xIn54AaABAg.A2ow8y6fFBZA2potaqRXom,@ratasena2207,"@IqbalQoreshi 
Mungkin satu jaringan tuh.",0,0,2024-04-29T23:43:51Z,True
Ugwec1f_zMS7160xIn54AaABAg.A2ow8y6fFBZA74Xdo4NZTD,@asrullana5814,Bang ATM rekening kita harus d ganti gak kalau data kita sudah bocor.. Truz klanjutnyh ada pihak pinjol gak bang krumah abang,0,0,2024-08-13T12:17:50Z,True
Ugwec1f_zMS7160xIn54AaABAg.A2ow8y6fFBZA74YFdLPmAV,@IqbalQoreshi,"Alhamdulillah sampe saat ini gaada pinjol datang, tapi semisal datang, saya bisa menolak mentah mentah karna saya tidak merasa meminjam uang dan saya ada surat laporan kepolisian kalau kartu identitas saya tersebar",1,0,2024-08-13T12:23:08Z,True
Ugwec1f_zMS7160xIn54AaABAg.A2ow8y6fFBZA74_CR_1SXd,@asrullana5814,@IqbalQoreshi ya bang mksd saya nanti dia si penipu bisa nguras ATM kita gak jikalau sudah ada saldonyh,0,0,2024-08-13T12:40:11Z,True
UgxjjCCDvM_3QOTD-9d4AaABAg,@luqpattipawae9457,"Masa sih sdh d tunjuk foto k polisi , ga bisa d cari sih / d bongkar modusnya ? Hoak ga nih ?",1,1,2024-04-29T14:36:52Z,False
UgxjjCCDvM_3QOTD-9d4AaABAg.A2oqIH0oj02A2oqiVaX44L,@IqbalQoreshi,"Wajahnya AI bang, setelah saya cek lebih teliti hasil rekaman saya, mukanya dia hasil deepfake :(

Dan ini bukan hoax, saldo saya habis semua karna penipu ini",0,0,2024-04-29T14:40:35Z,True
Ugwqbm8b7F8erIO_dkJ4AaABAg,@TatoagustinusTato,Sa juga tertipu dari Serly Serliana mengakunya polisi dia jual mobil n motor tarikan katanya jadi sangat murah sa tertarik ternyata penipu.,7,2,2024-04-29T11:09:49Z,False
Ugwqbm8b7F8erIO_dkJ4AaABAg.A2oTapLShV8A3BCkAbMOhN,@elangperkasa6613,KOK SAMA..TERGIUR MURAH UANG MUKA UDAH TAK TRANFER MOBIL BLM DATANG2 MSH DI JALAN ADA KENDALA INI ITU MINTA TRANFERAN LG. NGAMUK2..UANG SY 22 jt 800 ratus UDAH TAK TRANFER MSH NGAMUK2 MINTA TRANFER LG,0,0,2024-05-08T16:24:19Z,True
Ugwqbm8b7F8erIO_dkJ4AaABAg.A2oTapLShV8A3BCtzadu7D,@elangperkasa6613,"HILANG DAH UANG 22 jt 800 
PT ADIRA FINANCE TBK",0,0,2024-05-08T16:25:39Z,True
Ugy84i-jEuNOVfSyDX54AaABAg,@nurdianasimangunsong8048,Sdh maklum sy sendiri alami,2,0,2024-04-29T10:20:52Z,False
Ugx4NJqiMuieljvRGBZ4AaABAg,@Nurkhayat-hw6zu,Sangat bermanfaat untuk sua insan m kasih,1,0,2024-04-29T10:02:34Z,False
Ugwdmj4N_JraK4doXqh4AaABAg,@swasawasa,Kalau pengalaman ku cerinya  kena tipu bukan😊liwat onlen atau  atiem tapi secara lansung bln Maret tgl 8 2024 kemarin  habis duit dan emas,1,1,2024-04-29T07:41:18Z,False
Ugwdmj4N_JraK4doXqh4AaABAg.A2o5jg8VaoLA2oMnhQp680,@IqbalQoreshi,"Waduh, semoga diganti dengan lebih banyak rezeki",0,0,2024-04-29T10:10:25Z,True
UgyiqU4DBoe28_qOqV54AaABAg,@IisSrihastati,Terimakasih mas atas berbagi pengalaman nya. Semoga kita semua waspada dlm medsos😊,5,0,2024-04-29T06:35:40Z,False
UgzEuLTag1ANNUrvahh4AaABAg,@Baruna-s2l,Terlalu bodoh....dasar otak keong.....konteng memalukan,0,0,2024-04-29T06:18:40Z,False
UgzaGqqFwgEvNBVjcQl4AaABAg,@andriandwiirijawanto2307,Hi hi hi sebuah negri yang mengerikan....,0,0,2024-04-29T05:51:09Z,False
Ugw4meZhOZGc8fB0axh4AaABAg,@Cahaya1825,Apakah Hukum Petrus bisa di tegakan.,0,0,2024-04-29T04:59:13Z,False
UgwgIncG92gonQzP7bF4AaABAg,@RubyJayen,AkuJgPernahKetipuSebesarSatuKomaLimaJuta,0,0,2024-04-29T03:35:04Z,False
UgyoYX2NgneuZb6PjRJ4AaABAg,@ettyzubaidah6422,sama dgn kasus saya Alhamdulillah saya kgk terpengaruh apalagi kena tipu.....,2,0,2024-04-29T02:26:30Z,False
UgzMo9QBzT0dKF7c7i14AaABAg,@user-ru1fw3vu5j,"Kak iqbal,sama juga aku di tipu model spt itu. Hp nan 1 jam dg penipu dan gak boleh dimatikan hpnya, Tabunganku akan disita/ dibekukan sd 20 hari kedepan oleh ppatk, bla.... bla .....bla,dilarang lapor polisi, begitu dilarang justru aku ke sana lapor,terus ke bank terdekat terkait ppatk. Dari bank jawab itu bukan nomer ppatk. Nah alhamdulillah selamat ,ttp ya itu nomer rek. Ktp direkam dia. Hati hati lah sobat",6,2,2024-04-29T00:29:00Z,False
UgzMo9QBzT0dKF7c7i14AaABAg.A2nKGKv2qFfA2nm_7LnfGX,@IqbalQoreshi,"Sama bangett, telfon gabole dimatikan, tabungan dibekukan :(",0,0,2024-04-29T04:45:06Z,True
UgzMo9QBzT0dKF7c7i14AaABAg.A2nKGKv2qFfAEs3qNLaur6,@herugunawan2060,Ktpnya dimanfatkan buat pinjol tidak kak oleh penipunya,0,0,2025-02-23T02:58:26Z,True
UgzUt7W4m2G1S8Xcy3d4AaABAg,@yankboo,pengalaman saya 7th yg lalu. pembantu saya kena tipu seorang   tentara nama RJ dia tinggal dicijantung . dia pinjam uang ke pem   saya pake atm bri punya saya ke  wanìta dsl cab bri cipinang elok  rp 3 juta. saya kejar ke cijantung dan ketemu tapi tidak ngaku  tapi semua bukti ada walau sudah lama . Jadi mereka bersekongkol kenalan dll merayu dan endingnya nipu. Nanti kalau pingin bukti kongkrit bukti saya simpen yg menerima uang ituDew Set Les tinggal dicipinang.  pem saya trasf ke rek dia bri cipinang elok. HATI Hati  perempuan2 diluar sana jangan kenalan  lewat dunia maya,1,0,2024-04-28T23:35:18Z,False
UgwAfDZcc9iCjJxMBhR4AaABAg,@eponsariamah747,Q JK ada TLP gk diknl lngsng ku blokir z,0,0,2024-04-28T22:29:43Z,False
Ugw_tcodMPJzMcYpbWJ4AaABAg,@eponsariamah747,Suaranya familiar mirip suara kakek2 hahhh modus nih,1,0,2024-04-28T22:27:56Z,False
Ugx6HEZyAltMa_cS9954AaABAg,@marhalimmanday7284,"Masak mahasiswa bodoh, sepertinya ini hanya karangan atw fiksi",0,0,2024-04-28T15:33:42Z,False
UgzjK8QQkOsKRLMIV6x4AaABAg,@WidiSetiawan-wu8dt,Itu bukan syok....tp goblok,0,0,2024-04-28T15:19:27Z,False
UgzJ5ZsHtP2ih8R4PJZ4AaABAg,@falenlape1086,Lu bego,0,0,2024-04-28T13:27:23Z,False
Ugzz23JN3sohdgDZP4Z4AaABAg,@edihuma-kz3jf,Hilang kambing urus sana sini   total harga sapi ya.... nasib deh😢😢,0,0,2024-04-28T13:16:01Z,False
UgygvF8DdbvG1O2F9jV4AaABAg,@hongkongindonesia8721,"lain kali ada penelpon gak kenal di suruh kayak gitu jangan mau,aku gak mau trima tlp gak kenal,elu anak kuliah di tipu pintar² nya tupai melompat jatuh juga😂",1,0,2024-04-28T10:45:31Z,False
UgylvoFSGhLvefEodxx4AaABAg,@tomokoaerobic7570,"Wah modus nya sama Mas .. saya berapa bulan lalu juga ada yg telp dr Pihak Imgrasi ... Ada pengiriman paket dr Medan ke malaysia ,,,, terus untuk komfirmasi bahwa saya tdk atas nama saya di sambungkan ke Polda Sumut ..  sama persis apa yg abang sampaikan .... Jd saya mohon pihak Seiber polri dan pihak Bang bisa ungkap kasus tersebut takutnya lebih banyak lg korban ngiih .. untuk saya tdk kenapa"" tp saya mengalami persis Yg Abang Alami",1,1,2024-04-28T10:15:19Z,False
UgylvoFSGhLvefEodxx4AaABAg.A2lnZqhFjtDA2lsAph5Hd3,@IqbalQoreshi,"Waduh, sama ternyata modusnya",0,0,2024-04-28T10:55:36Z,True
Ugz23FcTCDy_m8B-And4AaABAg,@adangblade6969,Emang bener klo di telepon sama penipu itu kaya di hipnotis mengiyakan kata si penelpon penipu itu,1,0,2024-04-28T05:53:00Z,False
UgwPH3a2sxEsCSwPVcR4AaABAg,@adangblade6969,"Sama persis saya juga pernah ngalamin, cuma gak sempet di rekam telepon nya, ini untung masih bisa di rekam",1,2,2024-04-28T05:42:00Z,False
UgwPH3a2sxEsCSwPVcR4AaABAg.A2lJHz9vZDgA2lJfHLkS_J,@IqbalQoreshi,"Saya telfon dari siapapun apalagi yg ga dikenal, pasti saya rekam, karna takut itu penipuan, lah kok sudah hati-hati masih kena",0,0,2024-04-28T05:45:19Z,True
UgwPH3a2sxEsCSwPVcR4AaABAg.A2lJHz9vZDgA2oXXzSAXNB,@adangblade6969,"Iya, pas banget bangun tidur habis shift malam, dapat telepon dg iming² dapat hadiah, yaudah tergiur saya",1,0,2024-04-29T11:44:14Z,True
Ugx2cc8p_zw59sdFUl94AaABAg,@vivifarel86,Dari suaranya aja suara penipu ! Kalau sy orang yg tdk dikenal tidak pernah saya angkat ! Foto wajah dgn KTP bisa disalahgunakan untuk pinjol !,2,0,2024-04-28T04:13:18Z,False
UgzTM_Ij1YKq_JJFiFZ4AaABAg,@yesayasrohy2274,"Polisi dan pihak bank harusnya gercep tp ternyata polisi, bank jg ribet banget urusannya",2,1,2024-04-28T02:35:21Z,False
UgzTM_Ij1YKq_JJFiFZ4AaABAg.A2kyvsq1RgbA2kzG_E4nwh,@IqbalQoreshi,Mau sedih tapi fakta :(,0,0,2024-04-28T02:38:18Z,True
UgzPi40Jg0tdY5A0I8d4AaABAg,@bailahbailah9518,Rekening koran mas,1,0,2024-04-28T02:12:12Z,False
UgxBtXcKxmzd_2PlGZd4AaABAg,@prak-tiss8486,"Terima kasih ya sudah berbagi pengalaman yang sangat berharga dengan membuat konten seperti ini.

Semoga Allah ﷻ ganti yang telah hilang dengan yang lebih baik.",4,1,2024-04-27T15:32:14Z,False
UgxBtXcKxmzd_2PlGZd4AaABAg.A2jn22dkWnaA2jnRaJ8dJO,@IqbalQoreshi,Aminnn,0,0,2024-04-27T15:35:43Z,True
UgzXFyIRY1hOsjPQJSV4AaABAg,@cariasih90,Saya korban 300jt 😢,1,3,2024-04-27T15:07:30Z,False
UgzXFyIRY1hOsjPQJSV4AaABAg.A2jkCwy-kILA2jlnObUbRQ,@IqbalQoreshi,"Waduh, saya 1.5 juta aja nyesek, ini 300 :(",0,0,2024-04-27T15:21:21Z,True
UgzXFyIRY1hOsjPQJSV4AaABAg.A2jkCwy-kILA2m9OwuyD18,@TheAries8945,"kena 300jt, kronologinya bmn ?",1,0,2024-04-28T13:34:49Z,True
UgzXFyIRY1hOsjPQJSV4AaABAg.A2jkCwy-kILA2nILGEge9F,@cak-edy,Sabar,0,0,2024-04-29T00:12:11Z,True
UgyAwWEyRmCz2tobMN94AaABAg,@suprihartono5020,Om...knp dtutup mtanya..biar jdi waspada kmi..om..,1,1,2024-04-27T14:46:17Z,False
UgyAwWEyRmCz2tobMN94AaABAg.A2jhmYfn3PxA2jly5yMcIc,@IqbalQoreshi,"Saya sudah upload versi tidak sensornya sebelumnya, karna saya pun tau wajah pelakunya itu DEEPFAKE alias AI,tapi sama youtube dianggap ujaran kebencian padahal baru 1 hari tayang, yang akhirnya saya sensor dan videonya aman sampai sekarang",0,0,2024-04-27T15:22:49Z,True
UgyqAK2Edz7lrI4GCah4AaABAg,@Misterymix69,"Seragam polisinya saja di bagian kiri kanan nggak ada logo polisi, kok percaya itu seragam polisi, dan saat transfer ke orang lain kok nggak heran dan nurut saja, piye jal?",1,0,2024-04-27T12:33:29Z,False
UgwI-1FfPW1HeeuhcOV4AaABAg,@masidahwidasari5008,Ya memang  mereka itu kayak menghipnitis kita kami jg pernah katanya dpt oaketan hrs ngambil dikantor pos tp alhamdulilah kami gk smpai kenak,0,0,2024-04-27T11:35:22Z,False
UgzcZnBGQArplO72i254AaABAg,@puspitohadim31,Videonya mana,1,0,2024-04-27T09:55:50Z,False
Ugwc_cXLejX7CEByTg14AaABAg,@liyasampit2879,Mungkin pnipuannya dsrtai ilmu gndam jd akl pkiran g bsa normal,1,0,2024-04-27T08:36:47Z,False
UgzZ4cy61SRwfDSqrBR4AaABAg,@suditeguh4884,Indonesia adminnya ribet...bikin susah korban bukan malah bantu..bangsatt memang. Mf mas aku jadi ikut sewot..smoga mas Iqbal dapat rejeki pengganti. Trima kasih udah share❤🙏🏼🙏🏼🙏🏼👍👍👍,1,1,2024-04-27T07:56:21Z,False
UgzZ4cy61SRwfDSqrBR4AaABAg.A2iys4hr0B_A2iz9SqIcuD,@IqbalQoreshi,"Aminn, terima kasih doanya",1,0,2024-04-27T07:58:52Z,True
UgyZKujnspbYySX4FHh4AaABAg,@ateckenginering-hc2qv,Ini admin juga penipu demi konten lihat aja muka admin nya tampang muka licik ganteng sih lumayan tapi di balik ganteng nya menyimpan kelicikan,0,0,2024-04-27T03:56:20Z,False
UgyOhVCDV164OhDnUPl4AaABAg,@syafrideldel5732,dasar  emang loe goblok dari sono ngaku pinter pula...,0,0,2024-04-26T18:37:39Z,False
UgyoLjl3GlwG3NFqr954AaABAg,@cakinaki4329,"Pantesan awal thn 2021 adik aku kena tipu 6jut, iseng nomer aku sms sok kenal..lah bener selang sehari ada yg call, ngaku temen lama, ngarang nama lah bener kata dia itu namnya..dan skenario penipu sama ngajal bisnis pulsa, setelah 3hr baru aku bongkar..dasar penipu, bla2, sy bilang sy akan laporkan ke polisi..lah penipu ketawa ngakak..iya, silahkan dilaporkan! Malah nantang suruh laporin..
Pnatesan penipu kaga takut nipu, proses lapor aj dilempar sono sini,blm berkas bank ini itu,.yg mana polisi jg ga bakalan kelarin masalah kaya gini😢ada masalah lbh besar lagi aj blm kelar..yg puluhan,ratusan jt,bahkan milyaran..dahal klo penegak hukum Indo sigap, titik lokasi call aj bs dilacak,lah tinggal tangkap..kelar,tp kan rata2 penipu jg dlm dipenjara kan..nah kan,dah bnyak kasusny..emg diantepin bae penipu,perputaran uangny kemana2 bro😢",0,0,2024-04-26T18:00:25Z,False
Ugxm7twbq8demRiPvU54AaABAg,@CaloCaloRipuh,Kuiah jurusan apa si? Kok tolol....,0,0,2024-04-26T16:56:51Z,False
UgwVy1R76oxJrAgEecN4AaABAg,@herrysetiawan6893,"Sesuai amal perbuatan, ente biasa memaki dg kt babi & gatel?!!🤣🤣",1,0,2024-04-26T16:24:29Z,False
UgyHdG8HIHgHvpuxMXB4AaABAg,@hermanquo,Itu video call dr dlm lapas biasanya. Penipunya napi di lapas. Mereka punya baju polisi utk menipu korban. Biasanya buat nipu para wanita yg tergoda oleh seragam polisi.,1,3,2024-04-26T13:50:09Z,False
UgyHdG8HIHgHvpuxMXB4AaABAg.A2h1Z_jtar2A2h3s0Ewcib,@IqbalQoreshi,Serius apa boongan ini bang?,1,0,2024-04-26T14:10:17Z,True
UgyHdG8HIHgHvpuxMXB4AaABAg.A2h1Z_jtar2A2hB5kTJ-qk,@hermanquo,@IqbalQoreshi serius. Ada jaringan mafia napi dlm lapas.,0,0,2024-04-26T15:13:28Z,True
UgyHdG8HIHgHvpuxMXB4AaABAg.A2h1Z_jtar2A2hBkx6xK_F,@IqbalQoreshi,"@hermanquo waduh, serem juga kalo beneran ada",0,0,2024-04-26T15:19:13Z,True
Ugweh1s_S6l7kXqDO4N4AaABAg,@yusufhartono3641,Kamu di hipnotis lewat telepon mas.. hati² sdh bnyak kejadian,1,0,2024-04-26T11:42:30Z,False
UgwO1734rBI8y0TzoSB4AaABAg,@cahaya8943,hadeh wajah penipu kok di tutupi,1,1,2024-04-26T11:32:27Z,False
UgwO1734rBI8y0TzoSB4AaABAg.A2gmo2Zqva_A2goAO_BM9d,@IqbalQoreshi,"Sebelumnya saya sudah upload versi tidak tertutupnya, tapi dalam jangka waktu 1 hari tayang, youtube langsunv mentake down videonya, karna dianggap ujaran kebencian (saya dengan sadar memasukkan wajah pelaku ke video, karna wajahnya sebenernya deepfake/palsu)",0,0,2024-04-26T11:44:23Z,True
UgzURJ3OwXsnBSfaxoh4AaABAg,@acunglee2604,"Itu cuma konten saja.
Klo emg benar kejadian 
Koq bisa lgsg di buat konten",1,1,2024-04-26T11:23:11Z,False
UgzURJ3OwXsnBSfaxoh4AaABAg.A2glk8LNtrxA2gmkmVB6oG,@IqbalQoreshi,"Jujur saja, saya orangnya paling hati-hati soal beginian, jadi seluruh kejadian saya ketipu ada rekamannya, termasuk saat lapor polisi yang mondar mandir tanpa arah.

Lalu kenapa langsung dibuat konten? Saya udah kehilangan uang 1.5 jt, lalu capek muter-muter saat lapor kepolisi, belum lagi banyak teman yang tanya gimana kronologi kejadiannya, jadinya saya buat 1 video yang saya edit lalu saya upload, tujuan awalnya itu, biar teman-teman saya juga lebih aware dan hati-hati",1,0,2024-04-26T11:32:01Z,True
Ugz5lXgAzfksQ8-qsDt4AaABAg,@asepkudung7797,INTINYA KALO ADA APAPUN YG ASING BG KITA... KITA JGN LGSUNG RESPON.. KRN PENIPUAN SKRG 1001 MACAM MODUS SCAM...,1,1,2024-04-26T09:44:57Z,False
Ugz5lXgAzfksQ8-qsDt4AaABAg.A2gaVhNSf_mA2gat1uVm6j,@IqbalQoreshi,Siap bang,0,0,2024-04-26T09:48:17Z,True
UgzrBZR8ilwZ9OUUc5R4AaABAg,@minategal3437,Jaman makin maju tehnologi makin maju penipu jg makin maju dulu nyimpen duit katanya kalau dibang aman eh sekarang banyak yg hilang,3,0,2024-04-26T07:17:02Z,False
Ugx1NpQSpd-UGjwtYxV4AaABAg,@Yuslimporo71,Makanya sy selalu terhindar dari penipu yg suka nelpon krn kebodohanku yg TDK suka dengar bicara org strus kelamaan bertele tele  klo mas ini krn kepandaianya makanya ketipu hihihi,1,0,2024-04-26T06:12:25Z,False
UgwCF994pc-3MpRVNeV4AaABAg,@dewiana6398,Mugo mugo masya tambah sukses di ambil hikmahya ajaa untuk pembelajaran aminn,2,0,2024-04-26T01:03:11Z,False
UgxhLLM4gGNLRgdlEO54AaABAg,@dewiana6398,Hati hati sekarang bah itu ngaku pulisi atau presiden atau jindral  langsung  di bloker aja,6,0,2024-04-26T00:54:08Z,False
UgwKtpbgTyPg5aM7JLt4AaABAg,@toromargent8601,Sama Bos saya juga seperti itu  ga beda jauh tapi sama kasusnya kejadiamya saya jga bangun tidur kjadian januari,0,0,2024-04-25T10:11:14Z,False
UgzAQ6waoKGHX3gtg0h4AaABAg,@imasimas6234,Lihat seragamnya sudah gk jelas,1,1,2024-04-25T06:42:35Z,False
UgzAQ6waoKGHX3gtg0h4AaABAg.A2dgq6S64akA2dhR0fV5BJ,@IqbalQoreshi,"Ini adalah hal yang diucapkan pertama kali saat saya lapor polisi, polisi yg asli langsung bilang ""mas... Mas, seragamnya saja sudah ga jelas kok samean percaya""

Ya.... Gimana ya?",0,0,2024-04-25T06:47:46Z,True
Ugy1vgGjUL0OU_pEP1d4AaABAg,@ItekItekk,"Kenapa si Pelaku matanya ditutup ... Bro ,",1,1,2024-04-25T01:06:14Z,False
Ugy1vgGjUL0OU_pEP1d4AaABAg.A2d5LcLrtHjA2d7oG0B-2y,@IqbalQoreshi,"Kemaren saya upload.full wajah nya bro, karna saya pun tau itu deepfake wajahnya (palsu) tapi sama youtube di takedown dalam waktu 1 hari tayang, jadi saya sensor dan ternyata aman sampai sekarang",0,0,2024-04-25T01:27:46Z,True
Ugx_nuOwaSYfvymQphB4AaABAg,@EndroSoesatyo,"Akal sehat muncul setelah kebodohan terjadi.
Itu terlambat,gak ada gunanya.",17,6,2024-04-24T16:21:56Z,False
Ugx_nuOwaSYfvymQphB4AaABAg.A2c9LWW1YtpA31AQK6wczr,@syahrulindra6941,😀 Betul banget ..  konten menceritakan kebodohan diri sendiri,0,0,2024-05-04T18:51:35Z,True
